from,to,weight
that,theyre,1.0
theyre,going,1.0
going,to,1.0
to,say,1.0
say,something,1.0
something,unscripted,1.0
unscripted,and,1.0
and,go,1.0
go,off,1.0
off,messagethats,1.0
messagethats,the,1.0
the,phrase,1.0
phrase,they,1.0
they,use,1.0
use,go,1.0
go,off,1.0
off,messagethat,1.0
messagethat,they,1.0
they,are,1.0
are,verbally,1.0
verbally,paralyzed,1.0
paralyzed,theyll,1.0
theyll,do,1.0
do,anything,1.0
anything,they,1.0
they,can,1.0
can,to,1.0
to,avoid,1.0
avoid,answering,1.0
answering,a,1.0
a,questionand,1.0
questionand,the,1.0
the,media,1.0
media,plays,1.0
plays,the,1.0
the,game,1.0
game,with,1.0
with,them,1.0
the,object,1.0
object,of,1.0
of,this,1.0
this,game,1.0
game,is,1.0
is,to,1.0
to,appear,1.0
appear,thoughtful,1.0
thoughtful,while,1.0
while,still,1.0
still,looking,1.0
looking,like,1.0
like,a,1.0
a,regular,1.0
regular,guy,1.0
guy,or,1.0
or,gal,1.0
gal,who,1.0
who,would,1.0
would,be,1.0
be,fun,1.0
fun,to,1.0
to,have,1.0
have,a,1.0
a,beer,1.0
beer,with,1.0
with,the,1.0
the,pollsters,1.0
pollsters,tell,1.0
tell,them,1.0
them,how,1.0
how,to,1.0
to,be,1.0
be,everything,1.0
everything,to,1.0
to,everybody,1.0
everybody,without,1.0
without,alienating,1.0
alienating,anyone,1.0
anyone,these,1.0
these,same,1.0
same,politicians,1.0
politicians,who,1.0
who,boldly,1.0
boldly,promise,1.0
promise,they,1.0
they,are,1.0
are,going,1.0
going,to,1.0
to,stand,1.0
stand,up,1.0
up,to,1.0
to,our,1.0
our,enemies,1.0
enemies,wont,1.0
wont,even,1.0
even,give,1.0
give,direct,1.0
direct,answers,1.0
answers,to,1.0
to,reporters,1.0
reporters,i,1.0
i,dont,1.0
dont,play,1.0
play,that,1.0
that,game,1.0
game,because,1.0
because,im,1.0
im,a,1.0
a,very,1.0
very,successful,1.0
successful,businessman,1.0
businessman,and,1.0
and,my,1.0
my,mind,1.0
mind,set,1.0
set,is,1.0
is,that,1.0
that,this,1.0
this,country,1.0
country,needs,1.0
needs,to,1.0
to,bring,1.0
bring,itself,1.0
itself,back,1.0
back,from,1.0
from,the,1.0
the,depths,1.0
depths,of,1.0
of,all,1.0
all,our,1.0
our,problems,1.0
problems,and,1.0
and,the,1.0
the,trillion,1.0
trillion,we,1.0
we,owe,1.0
at,the,1.0
the,first,1.0
first,debate,1.0
debate,i,1.0
i,responded,1.0
responded,to,1.0
to,megyn,1.0
megyn,kellys,1.0
kellys,adversarial,1.0
adversarial,question,1.0
question,by,1.0
by,telling,1.0
telling,her,1.0
her,i,1.0
i,think,1.0
think,the,1.0
the,big,1.0
big,problem,1.0
problem,this,1.0
this,country,1.0
country,has,1.0
has,is,1.0
is,being,1.0
being,politically,1.0
politically,correct,1.0
correct,ive,1.0
ive,been,1.0
been,challenged,1.0
challenged,by,1.0
by,so,1.0
so,many,1.0
many,people,1.0
people,and,1.0
and,i,1.0
i,dont,1.0
dont,frankly,1.0
frankly,have,1.0
have,time,1.0
time,for,1.0
for,total,1.0
total,political,1.0
political,correctness,1.0
correctness,and,1.0
and,to,1.0
to,be,1.0
be,honest,1.0
honest,with,1.0
with,you,1.0
you,this,1.0
this,country,1.0
country,doesnt,1.0
doesnt,have,1.0
have,time,1.0
time,either,1.0
either,this,1.0
this,country,1.0
country,is,1.0
is,in,1.0
in,big,1.0
big,trouble,1.0
trouble,we,1.0
we,dont,1.0
dont,win,1.0
win,anymore,1.0
anymore,we,1.0
we,lose,1.0
lose,to,1.0
to,china,1.0
china,we,1.0
we,lose,1.0
lose,to,1.0
to,mexico,1.0
mexico,both,1.0
both,in,1.0
in,trade,1.0
trade,and,1.0
and,at,1.0
at,the,1.0
the,border,1.0
border,we,1.0
we,lose,1.0
lose,to,1.0
to,russia,1.0
russia,and,1.0
and,iran,1.0
iran,and,1.0
and,saudi,1.0
saudi,arabia,1.0
im,not,1.0
not,bragging,1.0
bragging,when,1.0
when,i,1.0
i,say,1.0
say,that,1.0
that,im,1.0
im,a,1.0
a,winner,1.0
winner,i,1.0
i,have,1.0
have,experience,1.0
experience,in,1.0
in,winning,1.0
winning,thats,1.0
thats,what,1.0
what,we,1.0
we,call,1.0
call,leadership,1.0
leadership,that,1.0
that,means,1.0
means,that,1.0
that,people,1.0
people,will,1.0
will,follow,1.0
follow,me,1.0
me,and,1.0
and,be,1.0
be,inspired,1.0
inspired,by,1.0
by,what,1.0
what,i,1.0
i,do,1.0
do,how,1.0
how,do,1.0
do,i,1.0
i,know,1.0
know,ive,1.0
ive,been,1.0
been,a,1.0
a,leader,1.0
leader,my,1.0
my,whole,1.0
whole,life,1.0
life,thousands,1.0
thousands,of,1.0
of,my,1.0
my,employees,1.0
employees,know,1.0
know,that,1.0
that,ill,1.0
ill,deliver,1.0
deliver,and,1.0
and,help,1.0
help,them,1.0
them,deliver,1.0
deliver,sometimes,1.0
sometimes,i,1.0
i,can,1.0
can,be,1.0
be,self,1.0
self,effacing,1.0
effacing,injecting,1.0
injecting,a,1.0
a,little,1.0
little,humor,1.0
humor,having,1.0
having,some,1.0
some,fun,1.0
fun,and,1.0
and,kidding,1.0
kidding,around,1.0
around,we,1.0
we,have,1.0
have,a,1.0
a,good,1.0
good,time,1.0
time,what,1.0
what,i,1.0
i,say,1.0
say,is,1.0
is,what,1.0
what,i,1.0
i,say,1.0
say,and,1.0
and,everyone,1.0
everyone,that,1.0
that,knows,1.0
knows,me,1.0
me,really,1.0
really,appreciates,1.0
appreciates,it,1.0
with,the,1.0
the,problems,1.0
problems,were,1.0
were,facing,1.0
facing,these,1.0
these,debates,1.0
debates,have,1.0
have,become,1.0
become,trump,1.0
trump,versus,1.0
versus,the,1.0
the,others,1.0
the,attacks,1.0
attacks,are,1.0
are,coming,1.0
coming,at,1.0
at,me,1.0
me,from,1.0
from,all,1.0
all,directions,1.0
directions,because,1.0
because,they,1.0
they,all,1.0
all,know,1.0
know,i,1.0
i,am,1.0
am,the,1.0
the,only,1.0
only,one,1.0
one,talking,1.0
talking,about,1.0
about,really,1.0
really,changing,1.0
changing,this,1.0
this,country,1.0
country,and,1.0
and,making,1.0
making,america,1.0
america,great,1.0
great,again,1.0
again,the,1.0
the,moderators,1.0
moderators,read,1.0
read,some,1.0
some,quote,1.0
quote,of,1.0
of,mine,1.0
mine,or,1.0
or,misinterpret,1.0
misinterpret,a,1.0
a,quote,1.0
quote,of,1.0
of,mine,1.0
mine,and,1.0
and,then,1.0
then,ask,1.0
ask,someone,1.0
someone,else,1.0
else,to,1.0
to,comment,1.0
comment,do,1.0
do,i,1.0
i,have,1.0
have,the,1.0
the,right,1.0
right,temperament,1.0
temperament,would,1.0
would,i,1.0
i,run,1.0
run,the,1.0
the,country,1.0
country,like,1.0
like,a,1.0
a,business,1.0
business,when,1.0
when,did,1.0
did,i,1.0
i,actually,1.0
actually,become,1.0
become,a,1.0
a,republican,1.0
these,exchanges,1.0
exchanges,make,1.0
make,great,1.0
great,tv,1.0
tv,sadly,1.0
sadly,theyre,1.0
theyre,almost,1.0
almost,like,1.0
like,watching,1.0
watching,a,1.0
a,sporting,1.0
sporting,event,1.0
and,guess,1.0
guess,what,1.0
what,few,1.0
few,if,1.0
if,any,1.0
any,of,1.0
of,these,1.0
these,questions,1.0
questions,get,1.0
get,to,1.0
to,the,1.0
the,heart,1.0
heart,of,1.0
of,what,1.0
what,is,1.0
is,wrong,1.0
wrong,with,1.0
with,our,1.0
our,country,1.0
country,and,1.0
and,what,1.0
what,really,1.0
really,matters,1.0
matters,to,1.0
to,americans,1.0
americans,its,1.0
its,all,1.0
all,very,1.0
very,personal,1.0
personal,because,1.0
because,politicians,1.0
politicians,and,1.0
and,their,1.0
their,journalist,1.0
journalist,cronies,1.0
cronies,know,1.0
know,that,1.0
that,the,1.0
the,public,1.0
public,doesnt,1.0
doesnt,want,1.0
want,to,1.0
to,hear,1.0
hear,the,1.0
the,details,1.0
details,of,1.0
of,our,1.0
our,nuclear,1.0
nuclear,sellout,1.0
sellout,to,1.0
to,iran,1.0
iran,or,1.0
or,what,1.0
what,were,1.0
were,going,1.0
going,to,1.0
to,do,1.0
do,about,1.0
about,all,1.0
all,the,1.0
the,federal,1.0
federal,red,1.0
red,ink,1.0
ink,bleeding,1.0
bleeding,the,1.0
the,american,1.0
american,taxpayer,1.0
taxpayer,dry,1.0
dry,these,1.0
these,days,1.0
days,the,1.0
the,personal,1.0
personal,exchanges,1.0
exchanges,between,1.0
between,me,1.0
me,and,1.0
and,the,1.0
the,others,1.0
others,become,1.0
become,the,1.0
the,big,1.0
big,story,1.0
story,of,1.0
of,the,1.0
the,debate,1.0
debate,and,1.0
and,the,1.0
the,focus,1.0
focus,of,1.0
of,news,1.0
news,coverage,1.0
coverage,for,1.0
for,weeks,1.0
weeks,youd,1.0
youd,like,1.0
like,to,1.0
to,think,1.0
think,that,1.0
that,fox,1.0
fox,news,1.0
news,and,1.0
and,cnn,1.0
cnn,could,1.0
could,do,1.0
do,better,1.0
better,for,1.0
for,the,1.0
the,record,1.0
record,i,1.0
i,think,1.0
think,cnn,1.0
cnn,and,1.0
and,fox,1.0
fox,treated,1.0
treated,me,1.0
me,badly,1.0
badly,still,1.0
still,youd,1.0
youd,think,1.0
think,a,1.0
a,major,1.0
major,news,1.0
news,network,1.0
network,would,1.0
would,take,1.0
take,their,1.0
their,responsibilities,1.0
responsibilities,more,1.0
more,seriously,1.0
seriously,and,1.0
and,use,1.0
use,these,1.0
these,debates,1.0
debates,to,1.0
to,help,1.0
help,the,1.0
the,public,1.0
public,determine,1.0
determine,who,1.0
who,has,1.0
has,the,1.0
the,best,1.0
best,plan,1.0
plan,to,1.0
to,make,1.0
make,our,1.0
our,country,1.0
country,great,1.0
great,again,1.0
but,they,1.0
they,missed,1.0
missed,that,1.0
that,opportunity,1.0
the,whole,1.0
whole,debate,1.0
debate,format,1.0
format,has,1.0
has,worked,1.0
worked,out,1.0
out,fine,1.0
fine,for,1.0
for,me,1.0
me,the,1.0
the,american,1.0
american,people,1.0
people,are,1.0
are,smart,1.0
smart,and,1.0
and,figured,1.0
figured,out,1.0
out,pretty,1.0
pretty,quickly,1.0
quickly,what,1.0
what,the,1.0
the,real,1.0
real,motives,1.0
motives,are,1.0
are,for,1.0
for,turning,1.0
turning,up,1.0
up,the,1.0
the,personal,1.0
personal,attacks,1.0
attacks,against,1.0
against,me,1.0
me,and,1.0
and,i,1.0
i,get,1.0
get,more,1.0
more,minutes,1.0
minutes,more,1.0
more,front,1.0
front,page,1.0
page,coverage,1.0
coverage,more,1.0
more,requests,1.0
requests,for,1.0
for,interviews,1.0
interviews,than,1.0
than,anyone,1.0
anyone,elseand,1.0
elseand,most,1.0
most,important,1.0
important,for,1.0
for,americathe,1.0
americathe,opportunity,1.0
opportunity,to,1.0
to,speak,1.0
speak,directly,1.0
directly,to,1.0
to,the,1.0
the,people,1.0
there,are,1.0
are,many,1.0
many,reporters,1.0
reporters,whom,1.0
whom,i,1.0
i,have,1.0
have,a,1.0
a,lot,1.0
lot,of,1.0
of,respect,1.0
respect,for,1.0
for,especially,1.0
especially,in,1.0
in,the,1.0
the,financial,1.0
financial,media,1.0
media,when,1.0
when,the,1.0
the,financial,1.0
financial,journalists,1.0
journalists,interview,1.0
interview,you,1.0
you,they,1.0
they,know,1.0
know,what,1.0
what,theyre,1.0
theyre,doing,1.0
doing,and,1.0
and,they,1.0
they,ask,1.0
ask,direct,1.0
direct,questions,1.0
questions,that,1.0
that,can,1.0
can,provide,1.0
provide,important,1.0
important,information,1.0
information,to,1.0
to,their,1.0
their,viewers,1.0
viewers,theres,1.0
theres,money,1.0
money,at,1.0
at,stake,1.0
stake,and,1.0
and,they,1.0
they,dont,1.0
dont,play,1.0
play,the,1.0
the,same,1.0
same,silly,1.0
silly,gotcha,1.0
gotcha,games,1.0
games,as,1.0
as,the,1.0
the,political,1.0
political,media,1.0
media,do,1.0
do,they,1.0
they,cant,1.0
cant,afford,1.0
afford,to,1.0
i,dont,1.0
dont,mind,1.0
mind,being,1.0
being,attacked,1.0
attacked,i,1.0
i,use,1.0
use,the,1.0
the,media,1.0
media,the,1.0
the,way,1.0
way,the,1.0
the,media,1.0
media,uses,1.0
uses,meto,1.0
meto,attract,1.0
attract,attention,1.0
attention,once,1.0
once,i,1.0
i,have,1.0
have,that,1.0
that,attention,1.0
attention,its,1.0
its,up,1.0
up,to,1.0
to,me,1.0
me,to,1.0
to,use,1.0
use,it,1.0
it,to,1.0
to,my,1.0
my,advantage,1.0
advantage,i,1.0
i,learned,1.0
learned,a,1.0
a,long,1.0
long,time,1.0
time,ago,1.0
ago,that,1.0
that,if,1.0
if,youre,1.0
youre,not,1.0
not,afraid,1.0
afraid,to,1.0
to,be,1.0
be,outspoken,1.0
outspoken,the,1.0
the,media,1.0
media,will,1.0
will,write,1.0
write,about,1.0
about,you,1.0
you,or,1.0
or,beg,1.0
beg,you,1.0
you,to,1.0
to,come,1.0
come,on,1.0
on,their,1.0
their,shows,1.0
shows,if,1.0
if,you,1.0
you,do,1.0
do,things,1.0
things,a,1.0
a,little,1.0
little,differently,1.0
differently,if,1.0
if,you,1.0
you,say,1.0
say,outrageous,1.0
outrageous,things,1.0
things,and,1.0
and,fight,1.0
fight,back,1.0
back,they,1.0
they,love,1.0
love,you,1.0
you,so,1.0
so,sometimes,1.0
sometimes,i,1.0
i,make,1.0
make,outrageous,1.0
outrageous,comments,1.0
comments,and,1.0
and,give,1.0
give,them,1.0
them,what,1.0
what,they,1.0
they,wantviewers,1.0
wantviewers,and,1.0
and,readersin,1.0
readersin,order,1.0
order,to,1.0
to,make,1.0
make,a,1.0
a,point,1.0
point,im,1.0
im,a,1.0
a,businessman,1.0
businessman,with,1.0
with,a,1.0
a,brand,1.0
brand,to,1.0
to,sell,1.0
sell,when,1.0
when,was,1.0
was,the,1.0
the,last,1.0
last,time,1.0
time,you,1.0
you,saw,1.0
saw,a,1.0
a,sign,1.0
sign,hanging,1.0
hanging,outside,1.0
outside,a,1.0
a,pizzeria,1.0
pizzeria,claiming,1.0
claiming,the,1.0
the,fourth,1.0
fourth,best,1.0
best,pizza,1.0
pizza,in,1.0
in,the,1.0
the,world,1.0
world,but,1.0
but,now,1.0
now,i,1.0
i,am,1.0
am,using,1.0
using,those,1.0
those,talents,1.0
talents,honed,1.0
honed,through,1.0
through,years,1.0
years,of,1.0
of,tremendous,1.0
tremendous,success,1.0
success,to,1.0
to,inspire,1.0
inspire,people,1.0
people,to,1.0
to,think,1.0
think,that,1.0
that,our,1.0
our,country,1.0
country,can,1.0
can,get,1.0
get,better,1.0
better,and,1.0
and,be,1.0
be,great,1.0
great,again,1.0
again,and,1.0
and,that,1.0
that,we,1.0
we,can,1.0
can,turn,1.0
turn,things,1.0
things,around,1.0
the,cost,1.0
cost,of,1.0
of,a,1.0
a,full,1.0
full,page,1.0
page,ad,1.0
ad,in,1.0
in,the,1.0
the,new,1.0
new,york,1.0
york,times,1.0
times,can,1.0
can,be,1.0
be,more,1.0
more,than,1.0
than,but,1.0
but,when,1.0
when,they,1.0
they,write,1.0
write,a,1.0
a,story,1.0
story,about,1.0
about,one,1.0
one,of,1.0
of,my,1.0
my,deals,1.0
deals,it,1.0
it,doesnt,1.0
doesnt,cost,1.0
cost,me,1.0
me,a,1.0
a,cent,1.0
cent,and,1.0
and,i,1.0
i,get,1.0
get,more,1.0
more,important,1.0
important,publicity,1.0
publicity,i,1.0
i,have,1.0
have,a,1.0
a,mutually,1.0
mutually,profitable,1.0
profitable,two,1.0
two,way,1.0
way,relationship,1.0
relationship,with,1.0
with,the,1.0
the,mediawe,1.0
mediawe,give,1.0
give,each,1.0
each,other,1.0
other,what,1.0
what,we,1.0
we,need,1.0
need,and,1.0
and,now,1.0
now,i,1.0
i,am,1.0
am,using,1.0
using,that,1.0
that,relationship,1.0
relationship,to,1.0
to,talk,1.0
talk,about,1.0
about,the,1.0
the,future,1.0
future,of,1.0
of,america,1.0
many,people,1.0
people,believe,1.0
believe,i,1.0
i,do,1.0
do,well,1.0
well,with,1.0
with,the,1.0
the,press,1.0
press,maybe,1.0
maybe,i,1.0
i,do,1.0
do,sometimes,1.0
sometimes,but,1.0
but,anyone,1.0
anyone,who,1.0
who,believes,1.0
believes,i,1.0
i,can,1.0
can,use,1.0
use,the,1.0
the,media,1.0
media,is,1.0
is,absolutely,1.0
absolutely,wrong,1.0
wrong,nobody,1.0
nobody,can,1.0
can,use,1.0
use,the,1.0
the,press,1.0
press,its,1.0
its,too,1.0
too,big,1.0
big,too,1.0
too,widespread,1.0
widespread,for,1.0
for,me,1.0
me,it,1.0
it,has,1.0
has,been,1.0
been,absolutely,1.0
absolutely,necessary,1.0
necessary,to,1.0
to,try,1.0
try,to,1.0
to,build,1.0
build,relationships,1.0
relationships,with,1.0
with,reporters,1.0
reporters,there,1.0
there,are,1.0
are,many,1.0
many,journalists,1.0
journalists,i,1.0
i,respect,1.0
respect,some,1.0
some,of,1.0
of,the,1.0
the,finest,1.0
finest,people,1.0
people,i,1.0
i,know,1.0
know,are,1.0
are,journalists,1.0
journalists,they,1.0
they,are,1.0
are,honest,1.0
honest,decent,1.0
decent,and,1.0
and,hardworking,1.0
hardworking,they,1.0
they,bring,1.0
bring,honor,1.0
honor,to,1.0
to,their,1.0
their,profession,1.0
profession,if,1.0
if,i,1.0
i,do,1.0
do,something,1.0
something,wrong,1.0
wrong,or,1.0
or,make,1.0
make,a,1.0
a,mistake,1.0
mistake,they,1.0
they,report,1.0
report,it,1.0
it,accurately,1.0
accurately,ive,1.0
ive,got,1.0
got,no,1.0
no,problem,1.0
problem,with,1.0
with,that,1.0
that,the,1.0
the,mistake,1.0
mistake,bothers,1.0
bothers,me,1.0
me,not,1.0
not,the,1.0
the,reporting,1.0
but,there,1.0
there,also,1.0
also,are,1.0
are,a,1.0
a,lot,1.0
lot,of,1.0
of,times,1.0
times,i,1.0
i,believe,1.0
believe,that,1.0
that,the,1.0
the,media,1.0
media,is,1.0
is,abusive,1.0
abusive,both,1.0
both,to,1.0
to,people,1.0
people,like,1.0
like,me,1.0
me,and,1.0
and,to,1.0
to,the,1.0
the,process,1.0
process,the,1.0
the,key,1.0
key,word,1.0
word,is,1.0
is,accurately,1.0
like,in,1.0
in,every,1.0
every,other,1.0
other,profession,1.0
profession,there,1.0
there,are,1.0
are,people,1.0
people,who,1.0
who,are,1.0
are,not,1.0
not,good,1.0
good,there,1.0
there,is,1.0
is,no,1.0
no,question,1.0
question,that,1.0
that,considering,1.0
considering,all,1.0
all,the,1.0
the,press,1.0
press,ive,1.0
ive,had,1.0
had,both,1.0
both,good,1.0
good,and,1.0
and,bad,1.0
bad,ive,1.0
ive,definitely,1.0
definitely,met,1.0
met,people,1.0
people,at,1.0
at,both,1.0
both,the,1.0
the,very,1.0
very,top,1.0
top,as,1.0
as,well,1.0
well,as,1.0
as,the,1.0
the,lowest,1.0
lowest,end,1.0
end,of,1.0
of,the,1.0
the,food,1.0
food,chain,1.0
chain,i,1.0
i,mean,1.0
mean,the,1.0
the,very,1.0
very,bottom,1.0
bottom,they,1.0
they,are,1.0
are,horrible,1.0
horrible,human,1.0
human,beings,1.0
beings,they,1.0
they,are,1.0
are,dishonest,1.0
dishonest,ive,1.0
ive,seen,1.0
seen,these,1.0
these,so,1.0
so,called,1.0
called,journalists,1.0
journalists,flat,1.0
flat,out,1.0
out,lie,1.0
lie,i,1.0
i,say,1.0
say,that,1.0
that,because,1.0
because,incompetence,1.0
incompetence,doesnt,1.0
doesnt,begin,1.0
begin,to,1.0
to,explain,1.0
explain,the,1.0
the,inaccurate,1.0
inaccurate,stories,1.0
stories,they,1.0
they,have,1.0
have,written,1.0
written,there,1.0
there,is,1.0
is,no,1.0
no,other,1.0
other,explanation,1.0
the,image,1.0
image,i,1.0
i,created,1.0
created,through,1.0
through,the,1.0
the,media,1.0
media,enabled,1.0
enabled,me,1.0
me,to,1.0
to,build,1.0
build,one,1.0
one,of,1.0
of,the,1.0
the,greatest,1.0
greatest,luxury,1.0
luxury,brands,1.0
brands,in,1.0
in,the,1.0
the,world,1.0
world,people,1.0
people,buy,1.0
buy,my,1.0
my,apartments,1.0
apartments,buy,1.0
buy,my,1.0
my,label,1.0
label,and,1.0
and,play,1.0
play,on,1.0
on,my,1.0
my,golf,1.0
golf,courses,1.0
courses,because,1.0
because,they,1.0
they,know,1.0
know,if,1.0
if,i,1.0
i,put,1.0
put,my,1.0
my,name,1.0
name,on,1.0
on,it,1.0
it,it,1.0
it,has,1.0
has,to,1.0
to,be,1.0
be,top,1.0
top,quality,1.0
quality,why,1.0
why,do,1.0
do,you,1.0
you,think,1.0
think,nbc,1.0
nbc,gave,1.0
gave,me,1.0
me,my,1.0
my,own,1.0
own,show,1.0
show,the,1.0
the,apprentice,1.0
apprentice,they,1.0
they,did,1.0
did,it,1.0
it,because,1.0
because,i,1.0
i,set,1.0
set,myself,1.0
myself,apart,1.0
apart,to,1.0
to,be,1.0
be,a,1.0
a,target,1.0
target,the,1.0
the,big,1.0
big,tough,1.0
tough,employer,1.0
employer,the,1.0
the,result,1.0
result,was,1.0
was,one,1.0
one,of,1.0
of,the,1.0
the,most,1.0
most,successful,1.0
successful,shows,1.0
shows,in,1.0
in,television,1.0
television,history,1.0
history,im,1.0
im,the,1.0
the,only,1.0
only,boss,1.0
boss,in,1.0
in,the,1.0
the,world,1.0
world,who,1.0
who,boosts,1.0
boosts,a,1.0
a,persons,1.0
persons,future,1.0
future,status,1.0
status,by,1.0
by,firing,1.0
firing,them,1.0
sometimes,the,1.0
the,truth,1.0
truth,hurts,1.0
hurts,but,1.0
but,sometimes,1.0
sometimes,that,1.0
that,is,1.0
is,the,1.0
the,only,1.0
only,way,1.0
way,to,1.0
to,get,1.0
get,better,1.0
better,and,1.0
and,a,1.0
a,lot,1.0
lot,of,1.0
of,the,1.0
the,viewers,1.0
viewers,told,1.0
told,me,1.0
me,that,1.0
that,by,1.0
by,watching,1.0
watching,my,1.0
my,show,1.0
show,they,1.0
they,learned,1.0
learned,how,1.0
how,to,1.0
to,be,1.0
be,more,1.0
more,effective,1.0
effective,in,1.0
in,their,1.0
their,jobs,1.0
jobs,so,1.0
so,they,1.0
they,wouldnt,1.0
wouldnt,get,1.0
get,fired,1.0
i,dont,1.0
dont,mind,1.0
mind,criticism,1.0
criticism,people,1.0
people,call,1.0
call,me,1.0
me,thin,1.0
thin,skinned,1.0
skinned,but,1.0
but,i,1.0
i,have,1.0
have,thick,1.0
thick,skin,1.0
skin,i,1.0
i,have,1.0
have,a,1.0
a,wonderful,1.0
wonderful,and,1.0
and,beautiful,1.0
beautiful,wife,1.0
wife,ive,1.0
ive,got,1.0
got,billions,1.0
billions,of,1.0
of,dollars,1.0
dollars,my,1.0
my,children,1.0
children,are,1.0
are,highly,1.0
highly,intelligent,1.0
intelligent,and,1.0
and,accomplished,1.0
accomplished,executives,1.0
executives,who,1.0
who,work,1.0
work,with,1.0
with,me,1.0
me,ive,1.0
ive,got,1.0
got,a,1.0
a,pile,1.0
pile,of,1.0
of,potentially,1.0
potentially,huge,1.0
huge,projects,1.0
projects,sitting,1.0
sitting,on,1.0
on,my,1.0
my,desk,1.0
desk,i,1.0
i,cant,1.0
cant,walk,1.0
walk,into,1.0
into,a,1.0
a,room,1.0
room,or,1.0
or,down,1.0
down,a,1.0
a,street,1.0
street,without,1.0
without,people,1.0
people,racing,1.0
racing,toward,1.0
toward,me,1.0
me,and,1.0
and,telling,1.0
telling,me,1.0
me,that,1.0
that,they,1.0
they,are,1.0
are,excited,1.0
excited,for,1.0
for,our,1.0
our,country,1.0
country,to,1.0
to,win,1.0
win,again,1.0
again,so,1.0
so,criticism,1.0
criticism,doesnt,1.0
doesnt,bother,1.0
bother,me,1.0
me,and,1.0
and,it,1.0
it,cant,1.0
cant,hurt,1.0
hurt,me,1.0
me,ive,1.0
ive,had,1.0
had,power,1.0
power,and,1.0
and,ive,1.0
ive,had,1.0
had,profits,1.0
profits,but,1.0
but,now,1.0
now,its,1.0
its,time,1.0
time,to,1.0
to,help,1.0
help,the,1.0
the,people,1.0
people,have,1.0
have,a,1.0
a,voice,1.0
voice,and,1.0
and,to,1.0
to,make,1.0
make,sure,1.0
sure,the,1.0
the,people,1.0
people,are,1.0
are,heard,1.0
heard,i,1.0
i,am,1.0
am,doing,1.0
doing,this,1.0
this,to,1.0
to,make,1.0
make,our,1.0
our,country,1.0
country,great,1.0
great,again,1.0
not,too,1.0
too,long,1.0
long,ago,1.0
ago,a,1.0
a,lot,1.0
lot,of,1.0
of,the,1.0
the,pundits,1.0
pundits,kept,1.0
kept,asking,1.0
asking,me,1.0
me,if,1.0
if,i,1.0
i,was,1.0
was,serious,1.0
serious,i,1.0
i,thought,1.0
thought,they,1.0
they,were,1.0
were,asking,1.0
asking,the,1.0
the,wrong,1.0
wrong,question,1.0
question,what,1.0
what,they,1.0
they,should,1.0
should,have,1.0
have,been,1.0
been,asking,1.0
asking,was,1.0
was,if,1.0
if,i,1.0
i,was,1.0
was,serious,1.0
serious,about,1.0
about,the,1.0
the,future,1.0
future,of,1.0
of,our,1.0
our,country,1.0
country,i,1.0
i,have,1.0
have,never,1.0
never,been,1.0
been,more,1.0
more,serious,1.0
serious,about,1.0
about,anything,1.0
anything,in,1.0
in,my,1.0
my,life,1.0
in,the,1.0
the,quest,1.0
quest,for,1.0
for,ratings,1.0
ratings,every,1.0
every,show,1.0
show,is,1.0
is,trying,1.0
trying,to,1.0
to,make,1.0
make,news,1.0
news,the,1.0
the,problem,1.0
problem,is,1.0
is,that,1.0
that,they,1.0
they,arent,1.0
arent,doing,1.0
doing,their,1.0
their,job,1.0
job,they,1.0
they,arent,1.0
arent,interested,1.0
interested,in,1.0
in,informing,1.0
informing,the,1.0
the,public,1.0
public,instead,1.0
instead,they,1.0
they,play,1.0
play,their,1.0
their,own,1.0
own,game,1.0
game,the,1.0
the,gotcha,1.0
gotcha,game,1.0
game,as,1.0
as,ive,1.0
ive,said,1.0
said,some,1.0
some,of,1.0
of,the,1.0
the,political,1.0
political,media,1.0
media,are,1.0
are,very,1.0
very,dishonest,1.0
dishonest,they,1.0
they,dont,1.0
dont,care,1.0
care,about,1.0
about,printing,1.0
printing,the,1.0
the,truth,1.0
truth,they,1.0
they,dont,1.0
dont,want,1.0
want,to,1.0
to,repeat,1.0
repeat,my,1.0
my,entire,1.0
entire,remarks,1.0
remarks,and,1.0
and,they,1.0
they,dont,1.0
dont,want,1.0
want,to,1.0
to,be,1.0
be,bothered,1.0
bothered,explaining,1.0
explaining,what,1.0
what,i,1.0
i,meant,1.0
meant,they,1.0
they,know,1.0
know,what,1.0
what,i,1.0
i,said,1.0
said,they,1.0
they,know,1.0
know,what,1.0
what,i,1.0
i,meant,1.0
meant,and,1.0
and,they,1.0
they,edit,1.0
edit,it,1.0
it,or,1.0
or,interpret,1.0
interpret,it,1.0
it,to,1.0
to,have,1.0
have,a,1.0
a,different,1.0
different,meaning,1.0
i,was,1.0
was,reminded,1.0
reminded,of,1.0
of,this,1.0
this,behavior,1.0
behavior,when,1.0
when,i,1.0
i,announced,1.0
announced,that,1.0
that,i,1.0
i,was,1.0
was,running,1.0
running,for,1.0
for,president,1.0
president,on,1.0
on,june,1.0
june,in,1.0
in,new,1.0
new,york,1.0
york,i,1.0
i,spoke,1.0
spoke,at,1.0
at,great,1.0
great,length,1.0
length,about,1.0
about,a,1.0
a,lot,1.0
lot,of,1.0
of,different,1.0
different,topics,1.0
topics,i,1.0
i,listed,1.0
listed,a,1.0
a,lot,1.0
lot,of,1.0
of,the,1.0
the,problems,1.0
